id,name,brand,cpu,cpu_brand,ram,scrsize,gpu,gpu_brand,memory,drive_type,opersystem,weight,shop,price,url
217,Asus TUF Gaming FX506LHB-HN188W,ASUS,Core i5,Intel,8,15.6,GeForce GTX1650 (4GB),Nvidia,512,SDD,Windows 11,2.3,FPTShop,17990000,https://fptshop.com.vn/may-tinh-xach-tay/asus-tuf-gaming-fx506lhb-hn188w-i5-10300h
218,MSI Gaming GF63 Thin 11SC-1090VN,MSI,Core i5,Intel,8,15.6,GeForce GTX1650 (4GB),Nvidia,512,SDD,Windows 11,1.9,FPTShop,18190000,https://fptshop.com.vn/may-tinh-xach-tay/msi-gaming-gf63-thin-11sc-1090vn-i5-11400h
219,MSI Modern 14 B11MOU-1028VN,MSI,Core i3,Intel,8,14.0,Intel UHD 620,Intel,256,SDD,Windows 11,1.3,FPTShop,11490000,https://fptshop.com.vn/may-tinh-xach-tay/msi-modern-14-b11mou-1028vn-i3-1115g4
220,HP 15s-fq2663TU,HP,Core i3,Intel,4,15.6,Intel UHD 620,Intel,256,SDD,Windows 11,1.7,FPTShop,10390000,https://fptshop.com.vn/may-tinh-xach-tay/hp-15s-fq2663tu-i3-1115g4
221,Asus Vivobook X515EA-BR2045W,ASUS,Core i3,Intel,4,15.6,Intel UHD 620,Intel,512,SDD,Windows 11,1.8,FPTShop,10690000,https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-x515ea-br2045w-i3-1115g4
222,Asus Gaming ROG G513IC-HN729W R7 .6,ASUS,AMD Ryzen 7,AMD,8,15.6,GeForce RTX3050 (4GB),Nvidia,512,SDD,Windows 11,2.1,FPTShop,21990000,https://fptshop.com.vn/may-tinh-xach-tay/asus-gaming-rog-g513ic-hn729w-r7-4800h
223,MSI Gaming GF63 Thin 11SC-663VN,MSI,Core i7,Intel,8,15.6,GeForce GTX1650 (4GB),Nvidia,512,SDD,Windows 11,1.9,FPTShop,20490000,https://fptshop.com.vn/may-tinh-xach-tay/msi-gaming-gf63-thin-11sc-663vn-i7-11800h
224,Acer Nitro Gaming AN515-57-54MV,ACER,Core i5,Intel,8,15.6,GeForce RTX3050 (4GB),Nvidia,512,SDD,Windows 11,2.2,FPTShop,21490000,https://fptshop.com.vn/may-tinh-xach-tay/acer-nitro-gaming-an515-57-54mv-i5-11400h
225,MSI GF63 Thin 11UC-444VN,MSI,Core i5,Intel,8,15.6,GeForce RTX3050 (4GB),Nvidia,512,SDD,Windows 11,1.9,FPTShop,20990000,https://fptshop.com.vn/may-tinh-xach-tay/msi-gf63-thin-11uc-444vn-i5-11400h
226,Asus Vivobook M1403QA-LY022W R5  11,ASUS,AMD Ryzen 5,AMD,8,14.0,Radeon Vega,AMD,512,SDD,Windows 11,1.6,FPTShop,14990000,https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-m1403qa-ly022w-r5-5600h
227,MSI Modern 15 A5M 235VN R7 .6 11,MSI,AMD Ryzen 7,AMD,8,15.6,Radeon Vega,AMD,512,SDD,Windows 11,1.6,FPTShop,15990000,https://fptshop.com.vn/may-tinh-xach-tay/msi-modern-15-a5m-235vn-r7-5700u
228,Lenovo IdeaPad 3 14IAU7,LENOVO,Core i5,Intel,8,14.0,Intel Iris Xe,Intel,512,SDD,Windows 11,1.6,FPTShop,14990000,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-ideapad-3-14iau7-i5-1235u
229,HP Pavilion 15 eg2057TU,HP,Core i5,Intel,8,15.6,Intel Iris Xe,Intel,512,SDD,Windows 11,1.7,FPTShop,17990000,https://fptshop.com.vn/may-tinh-xach-tay/hp-pavilion-15-eg2057tu-i5-1240p
230,Asus Vivobook M1503QA-L1026W R5 .6 11,ASUS,AMD Ryzen 5,AMD,8,15.6,Radeon Vega,AMD,512,SDD,Windows 11,1.7,FPTShop,16890000,https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-m1503qa-l1026w-r5-5600h
231,Lenovo IdeaPad 5 Pro 16IAH7,LENOVO,Core i5,Intel,16,16.0,Intel Iris Xe,Intel,512,SDD,Windows 11,1.9,FPTShop,22490000,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-ideapad-5-pro-16iah7-i5-12500h
232,MSI Modern 14 B11MOU-1031VN,MSI,Core i7,Intel,8,14.0,Intel Iris Xe,Intel,512,SDD,Windows 10,1.3,FPTShop,17990000,https://fptshop.com.vn/may-tinh-xach-tay/msi-modern-14-b11mou-1031vn-i7-1195g7
233,HP Pavilion 14 dv2034TU,HP,Core i5,Intel,8,14.0,Intel Iris Xe,Intel,512,SDD,Windows 11,1.4,FPTShop,17990000,https://fptshop.com.vn/may-tinh-xach-tay/hp-pavilion-14-dv2034tu-i5-1235u
234,Lenovo ThinkBook 14 G2 ITL,LENOVO,Core i5,Intel,8,14.0,Intel Iris Xe,Intel,512,SDD,Windows 11,1.4,FPTShop,16990000,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-thinkbook-14-g2-itl-i5-1135g7
235,MSI Gaming Katana GF66 12UCK-815VN,MSI,Core i5,Intel,8,15.6,GeForce RTX3050 (4GB),Nvidia,512,SDD,Windows 11,2.2,FPTShop,23190000,https://fptshop.com.vn/may-tinh-xach-tay/ms-gaming-katana-gf66-12uck-815vn-i5-12450h
236,Asus TUF Gaming FX507ZE-HN093W,ASUS,Core i7,Intel,8,15.6,GeForce RTX3050Ti (4GB),Nvidia,512,SDD,Windows 11,2.2,FPTShop,28990000,https://fptshop.com.vn/may-tinh-xach-tay/asus-tuf-gaming-fx507ze-hn093w-i7-12700h
237,Lenovo Gaming Legion 5 15ARH7 R5 .6,LENOVO,AMD Ryzen 5,AMD,8,15.6,GeForce RTX3050 (4GB),Nvidia,512,SDD,Windows 11,2.4,FPTShop,28790000,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-gaming-legion-5-15arh7-r5-6600h?card-do-hoa=rtx-3050
238,Asus Vivobook A515EA--.6 11,ASUS,Core i3,Intel,8,15.6,Intel UHD 620,Intel,256,SDD,Windows 11,1.8,FPTShop,12490000,https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-a515ea-bq3013w-i3-1115g4
239,MSI Modern 14 B11MOU-1030VN,MSI,Core i3,Intel,8,14.0,Intel UHD 620,Intel,256,SDD,Windows 10,1.3,FPTShop,11490000,https://fptshop.com.vn/may-tinh-xach-tay/msi-modern-14-b11mou-1030vn-i3-1115g4
240,MSI Gaming GF63 Thin 11SC-666VN,MSI,Core i5,Intel,8,15.6,GeForce GTX1650 (4GB),Nvidia,512,SDD,Windows 11,1.9,FPTShop,18390000,https://fptshop.com.vn/may-tinh-xach-tay/msi-gaming-gf63-thin-11sc-666vn-i5-11400h
241,Asus Expertbook B1400CEAE-EB3182W,ASUS,Core i5,Intel,8,14.0,Intel Iris Xe,Intel,512,SDD,Windows 11,1.5,FPTShop,16990000,https://fptshop.com.vn/may-tinh-xach-tay/asus-expertbook-b1400ceae-eb3182w-i5-1135g7
242,HP Pavilion 15 eg2058TU,HP,Core i5,Intel,8,15.6,Intel Iris Xe,Intel,256,SDD,Windows 11,1.7,FPTShop,16390000,https://fptshop.com.vn/may-tinh-xach-tay/hp-pavilion-15-eg2058tu-i5-1240p
243,HP 15s-fq5080TU,HP,Core i5,Intel,8,15.6,Intel Iris Xe,Intel,256,SDD,Windows 11,1.7,FPTShop,16390000,https://fptshop.com.vn/may-tinh-xach-tay/hp-15s-fq5080tu-i5-1235u
244,HP 15s-fq5145TU,HP,Core i7,Intel,8,15.6,Intel Iris Xe,Intel,256,SDD,Windows 11,1.7,FPTShop,18290000,https://fptshop.com.vn/may-tinh-xach-tay/hp-15s-fq5145tu-i7-1255u
245,Asus Vivobook X415EA-EK1387W,ASUS,Core i3,Intel,8,14.0,Intel UHD 620,Intel,256,SDD,Windows 11,1.6,FPTShop,11490000,https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-x415ea-ek1387w-i3-1115g4
246,HP Pavilion 14 dv2035TU,HP,Core i5,Intel,8,14.0,Intel Iris Xe,Intel,256,SDD,Windows 11,1.4,FPTShop,16190000,https://fptshop.com.vn/may-tinh-xach-tay/hp-pavilion-14-dv2035tu-i5-1235u
247,Dell Gaming G15 5515 R7 .6,DELL,AMD Ryzen 7,AMD,8,15.6,GeForce RTX3050 (4GB),Nvidia,512,SDD,Windows 11,2.8,FPTShop,25490000,https://fptshop.com.vn/may-tinh-xach-tay/dell-gaming-g15-5515-r7-5800h?he-dieu-hanh=win-11
248,Dell Gaming G15 5511,DELL,Core i5,Intel,8,15.6,GeForce RTX3050 (4GB),Nvidia,256,SDD,Windows 11,2.8,FPTShop,24990000,https://fptshop.com.vn/may-tinh-xach-tay/dell-gaming-g15-5511-i5-11400h?ram=ram-8gb
249,Asus TUF Gaming FA507RC-HN051W R7 .6,ASUS,AMD Ryzen 7,AMD,8,15.6,Radeon Vega,AMD,512,SDD,Windows 11,2.2,FPTShop,24890000,https://fptshop.com.vn/may-tinh-xach-tay/asus-tuf-gaming-fa507rc-hn051w-r7-6800h
250,Lenovo Yoga 7 14ACN6 R7 .0 10,LENOVO,AMD Ryzen 7,AMD,8,14.0,Radeon Vega,AMD,512,SDD,Windows 10,1.4,FPTShop,23990000,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-yoga-7-14acn6-r7-5800u?he-dieu-hanh=win-10
251,Lenovo Yoga 7 14ACN6 R5 .0'' 11,LENOVO,AMD Ryzen 5,AMD,8,14.0,Radeon Vega,AMD,512,SDD,Windows 11,1.4,FPTShop,22490000,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-yoga-7-14acn6-r5-5600u
252,Lenovo ThinkBook 15 G2 ITL,LENOVO,Core i5,Intel,8,15.6,GeForce MX450 (2GB),Nvidia,512,SDD,Windows 11,1.7,FPTShop,21790000,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-thinkbook-15-g2-itl-i5-1135g7?he-dieu-hanh=win-11
253,HP Pavilion 15 eg2055TU,HP,Core i7,Intel,8,15.6,Intel Iris Xe,Intel,512,SDD,Windows 11,1.7,FPTShop,21790000,https://fptshop.com.vn/may-tinh-xach-tay/hp-pavilion-15-eg2055tu-i7-1260p
254,Dell Inspiron 14 N5420,DELL,Core i5,Intel,8,14.0,Intel Iris Xe,Intel,256,SDD,Windows 11,1.6,FPTShop,21490000,https://fptshop.com.vn/may-tinh-xach-tay/dell-inspiron-14-n5420-i5-1235u?dung-luong=256gb
255,Acer Nitro Gaming AN515-57-5669,ACER,Core i5,Intel,8,15.6,GeForce GTX1650 (4GB),Nvidia,512,SDD,Windows 11,2.2,FPTShop,21490000,https://fptshop.com.vn/may-tinh-xach-tay/acer-nitro-gaming-an515-57-5669-i5-11400h
256,HP Envy 13 ba1536TU,HP,Core i5,Intel,8,13.3,Intel Iris Xe,Intel,512,SDD,Windows 11,1.3,FPTShop,21190000,https://fptshop.com.vn/may-tinh-xach-tay/hp-envy-13-ba1536tu-i5-1135g7?he-dieu-hanh=win-11
257,Dell Vostro V5410,DELL,Core i5,Intel,8,14.0,Intel Iris Xe,Intel,512,SDD,Windows 11,1.4,FPTShop,21090000,https://fptshop.com.vn/may-tinh-xach-tay/dell-vostro-v5410-i5-11320h?he-dieu-hanh=win-11
258,HP Pavilion 14-dv2032TU,HP,Core i7,Intel,8,14.0,Intel Iris Xe,Intel,512,SDD,Windows 11,1.4,FPTShop,20990000,https://fptshop.com.vn/may-tinh-xach-tay/hp-pavilion-14-dv2032tu-i7-1255u
259,Asus TUF Gaming FX506HC-HN144W,ASUS,Core i5,Intel,8,15.6,GeForce RTX3050 (4GB),Nvidia,512,SDD,Windows 11,2.3,FPTShop,20990000,https://fptshop.com.vn/may-tinh-xach-tay/asus-tuf-gaming-fx506hc-hn144w-i5-11400h
260,Asus TUF Gaming FX516PC - HN558W,ASUS,Core i5,Intel,8,15.6,GeForce RTX3050 (4GB),Nvidia,512,SDD,Windows 11,2.0,FPTShop,20990000,https://fptshop.com.vn/may-tinh-xach-tay/asus-tuf-gaming-fx516pc-hn558w-i5-11300h
261,HP Gaming Victus 16-e0175AX R5 .1,HP,AMD Ryzen 5,AMD,8,16.1,GeForce RTX3050Ti (4GB),Nvidia,512,SDD,Windows 11,2.5,FPTShop,20590000,https://fptshop.com.vn/may-tinh-xach-tay/hp-gaming-victus-16-e0175ax-r5-5600h-rtx-3050ti
262,HP Envy 13 ba1537TU,HP,Core i5,Intel,8,13.3,Intel Iris Xe,Intel,256,SDD,Windows 11,1.2,FPTShop,20390000,https://fptshop.com.vn/may-tinh-xach-tay/hp-envy-13-ba1537tu-i5-1135g7?he-dieu-hanh=win-11
263,Dell Gaming G15 5515 R5 .6,DELL,AMD Ryzen 5,AMD,8,15.6,GeForce RTX3050 (4GB),Nvidia,256,SDD,Windows 11,2.8,FPTShop,19990000,https://fptshop.com.vn/may-tinh-xach-tay/dell-gaming-g15-5515-r5-5600h?ssd=256gb
264,HP Pavilion X360 14 ek0057TU,HP,Core i5,Intel,8,14.0,Intel Iris Xe,Intel,512,SDD,Windows 11,1.5,FPTShop,19990000,https://fptshop.com.vn/may-tinh-xach-tay/hp-pavilion-x360-14-ek0057tu-i5-1235u
265,HP Pavilion 15 eg2036TX,HP,Core i5,Intel,8,15.6,Intel Iris Xe,Intel,512,SDD,Windows 11,1.7,FPTShop,19590000,https://fptshop.com.vn/may-tinh-xach-tay/hp-pavilion-15-eg2036tx-i5-1235u
266,HP 15s-fq5104TU,HP,Core i7,Intel,8,15.6,Intel Iris Xe,Intel,512,SDD,Windows 11,1.7,FPTShop,18890000,https://fptshop.com.vn/may-tinh-xach-tay/hp-15s-fq5104tu-i7-1255u
267,HP Pavilion 14 dv2033TU,HP,Core i5,Intel,8,14.0,Intel Iris Xe,Intel,512,SDD,Windows 11,1.4,FPTShop,17990000,https://fptshop.com.vn/may-tinh-xach-tay/hp-pavilion-14-dv2033tu-i5-1235u
268,Asus Vivobook A1503ZA-L1139W,ASUS,Core i5,Intel,8,15.6,Intel UHD 620,Intel,512,SDD,Windows 11,1.7,FPTShop,17990000,https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-a1503za-l1139w-i5-12500h
269,HP 15s-fq5079TU,HP,Core i5,Intel,8,15.6,Intel Iris Xe,Intel,512,SDD,Windows 11,1.7,FPTShop,16990000,https://fptshop.com.vn/may-tinh-xach-tay/hp-15s-fq5079tu-i5-1235u
270,Asus Vivobook Pro M3401QA-KM006W R5   2.8K,ASUS,AMD Ryzen 5,AMD,8,14.0,Radeon Vega,AMD,512,SDD,Windows 11,1.4,FPTShop,16990000,https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-pro-m3401qa-km006w-r5-5600h
271,Microsoft Surface  Go,MICROSOFT,Core i5,Intel,8,12.4,Intel UHD 620,Intel,128,SDD,Windows 10,1.1,FPTShop,16790000,https://fptshop.com.vn/may-tinh-xach-tay/microsoft-surface-go-i5-1035g1?dung-luong=128gb
272,Acer Aspire 3 A315-57G-573F,ACER,Core i5,Intel,8,15.6,GeForce MX330 (2GB),Nvidia,512,SDD,Windows 11,1.9,FPTShop,16490000,https://fptshop.com.vn/may-tinh-xach-tay/acer-aspire-3-a315-57g-573f-i5-1035g1
273,MSI Modern 15 A11MU-1022VN,MSI,Core i5,Intel,8,15.6,Intel Iris Xe,Intel,512,SDD,Windows 11,1.6,FPTShop,16090000,https://fptshop.com.vn/may-tinh-xach-tay/msi-modern-15-a11mu-1022vn-i5-1155g7
274,MSI Modern 14 B11MOU-1034VN,MSI,Core i5,Intel,8,14.0,Intel Iris Xe,Intel,512,SDD,Windows 11,1.3,FPTShop,15990000,https://fptshop.com.vn/may-tinh-xach-tay/msi-modern-14-b11mou-1034vn-i5-1155g7
275,HP 240 G8,HP,Core i5,Intel,8,14.0,Intel Iris Xe,Intel,512,SDD,Windows 10,1.5,FPTShop,15490000,https://fptshop.com.vn/may-tinh-xach-tay/hp-240-g8-i5-1135g7-512gb-win10
276,MSI Modern 14 B5M   11,MSI,AMD Ryzen 5,AMD,8,14.0,Radeon Vega,AMD,512,SDD,Windows 11,1.3,FPTShop,14990000,https://fptshop.com.vn/may-tinh-xach-tay/msi-modern-14-b5m-202vn-r5-5500u
277,Acer Aspire 3 A315-58-54M5,ACER,Core i5,Intel,8,15.6,Intel Iris Xe,Intel,512,SDD,Windows 11,1.7,FPTShop,14890000,https://fptshop.com.vn/may-tinh-xach-tay/acer-aspire-3-a315-58-54m5-i5-1135g7
278,Dell Inspiron N3505 R5 .6FHD  Radeon Vega,DELL,AMD Ryzen 5,AMD,8,15.6,Radeon Vega,AMD,256,SDD,Windows 10,2.0,FPTShop,14790000,https://fptshop.com.vn/may-tinh-xach-tay/dell-inspiron-n3505-r5-3450u-win-10-nk
279,Asus Vivobook A415EA-EB1749W,ASUS,Core i3,Intel,8,14.0,Intel UHD 620,Intel,512,SDD,Windows 11,1.4,FPTShop,13490000,https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-a415ea-eb1749w-i3-1125g4
280,Acer Aspire 3 A315-58-35AG,ACER,Core i3,Intel,4,15.6,Intel UHD 620,Intel,256,SDD,Windows 11,1.7,FPTShop,11890000,https://fptshop.com.vn/may-tinh-xach-tay/acer-aspire-3-a315-58-35ag-i3-1115g4
281,Lenovo Ideapad 3,LENOVO,Core i3,Intel,4,14.0,Intel UHD 620,Intel,128,SDD,Windows 10,1.5,FPTShop,8490000,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-ideapad-3-i3-1005g1-nk
282,Acer Travel Mate B3 TMB311-31-C2HB Celeron  .6'',ACER,Intel Celeron,Intel,4,11.6,Intel UHD 620,Intel,128,SDD,Windows 11,1.4,FPTShop,5490000,https://fptshop.com.vn/may-tinh-xach-tay/acer-travel-mate-b3-tmb311-31-c2hb-celeron-n4020
283,MacBook Pro 16 2021 M1 Max 1TB,MACBOOK,Apple M1,Apple,32,16.2,Apple M1 GPU,Apple,1024,SDD,Mac OS,2.1,FPTShop,92990000,https://fptshop.com.vn/may-tinh-xach-tay/macbook-pro-16-2021-m1-max
284,Lenovo ThinkPad X1 Carbon Gen 9,LENOVO,Core i7,Intel,16,14.0,Intel Iris Xe,Intel,512,SDD,Windows 11,1.1,FPTShop,47990000,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-thinkpad-x1-carbon-gen-9-i7-1165g7-20xw00gdvn
285,Lenovo ThinkPad X1 Carbon Gen 9,LENOVO,Core i5,Intel,16,14.0,Intel Iris Xe,Intel,512,SDD,Windows 11,1.1,FPTShop,41190000,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-thinkpad-x1-carbon-gen-9-i5-1135g7-20xw00gavn
286,Acer Predator Gaming Helios PH315-54-99S6,ACER,Core i9,Intel,16,15.6,GeForce RTX3060 (6GB),Nvidia,512,SDD,Windows 11,2.3,FPTShop,40990000,https://fptshop.com.vn/may-tinh-xach-tay/acer-predator-helios-gaming-ph315-54-99s6-i9-11900h
287,Acer Nitro Gaming AN515-58-79UJ,ACER,Core i7,Intel,16,15.6,GeForce RTX3060 (6GB),Nvidia,512,SDD,Windows 11,2.5,FPTShop,38990000,https://fptshop.com.vn/may-tinh-xach-tay/acer-nitro-gaming-an515-58-79uj-i7-12700h
288,Asus TUF Gaming FA507RR-HN835W R7 .6,ASUS,AMD Ryzen 7,AMD,16,15.6,Radeon Vega,AMD,512,SDD,Windows 11,2.2,FPTShop,38490000,https://fptshop.com.vn/may-tinh-xach-tay/asus-tuf-gaming-fa507rr-hn835w-r7-6800h
289,Asus Vivobook Pro N7600ZE-L2010W,ASUS,Core i7,Intel,16,16.0,GeForce RTX3050Ti (4GB),Nvidia,1024,SDD,Windows 11,2.0,FPTShop,37990000,https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-pro-n7600ze-l2010w-i7-12700h
290,MacBook Pro M2 2022 13 inch 8CPU 10GPU 16GB 256GB,MACBOOK,Apple M2,Apple,16,13.3,Apple M2 GPU,Apple,256,SDD,Mac OS,1.4,FPTShop,36990000,https://fptshop.com.vn/may-tinh-xach-tay/macbook-pro-m2-2022-13-inch-ram-16gb?dung-luong=256gb
291,Asus TUF Gaming FX507ZM-HN123W,ASUS,Core i7,Intel,16,15.6,GeForce RTX3060 (6GB),Nvidia,512,SDD,Windows 11,2.2,FPTShop,36890000,https://fptshop.com.vn/may-tinh-xach-tay/asus-tuf-gaming-fx507zm-hn123w-i7-12700h
292,MacBook Air M2 2022 13 inch 8CPU 8GPU 16GB 256GB,MACBOOK,Apple M2,Apple,16,13.6,Apple M2 GPU,Apple,256,SDD,Mac OS,1.2,FPTShop,34990000,https://fptshop.com.vn/may-tinh-xach-tay/macbook-air-m2-2022-13-inch-ram-16gb?dung-luong=256gb
293,Asus Vivobook Pro N7401ZE-M9028W,ASUS,Core i7,Intel,16,14.6,GeForce RTX3050Ti (4GB),Nvidia,512,SDD,Windows 11,1.7,FPTShop,33990000,https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-pro-n7401ze-m9028w-i7-12700h
294,Lenovo ThinkPad P15s G2 T,LENOVO,Core i5,Intel,16,15.6,Quadro T500 (4GB),,512,SDD,Windows 11,1.5,FPTShop,33290000,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-thinkpad-p15s-g2-t-i5-1135g7
295,MacBook Pro M2 2022 13 inch 8CPU 10GPU 8GB 256GB,MACBOOK,Apple M2,Apple,8,13.3,Apple M2 GPU,Apple,256,SDD,Mac OS,1.4,FPTShop,32490000,https://fptshop.com.vn/may-tinh-xach-tay/macbook-pro-m2-2022-13-inch?dung-luong=256gb
296,Acer Nitro Gaming AN515-45-R86D R7 .6,ACER,AMD Ryzen 7,AMD,8,15.6,GeForce RTX3060 (6GB),Nvidia,512,SDD,Windows 11,2.2,FPTShop,31490000,https://fptshop.com.vn/may-tinh-xach-tay/acer-nitro-gaming-an515-45-r86d-r7-5800h
297,Lenovo Gaming Legion 5 15IAH7,LENOVO,Core i5,Intel,16,15.6,GeForce RTX3050Ti (4GB),Nvidia,512,SDD,Windows 11,2.4,FPTShop,31490000,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-gaming-legion-5-15iah7-i5-12500h
298,Asus Zenbook UX5401ZAS-KN130W,ASUS,Core i5,Intel,16,14.0,Intel Iris Xe,Intel,512,SDD,Windows 11,1.4,FPTShop,30990000,https://fptshop.com.vn/may-tinh-xach-tay/asus-zenbook-ux5401zas-kn130w-i5-12500h
299,HP ZBook Firefly 14 G8,HP,Core i5,Intel,8,14.0,Intel Iris Xe,Intel,512,SDD,Windows 10,1.4,FPTShop,30990000,https://fptshop.com.vn/may-tinh-xach-tay/hp-zbook-firefly-14-g8-i5-1135g7?dung-luong-ram=8gb
300,Lenovo Gaming Legion 5 15ARH7 R7 .6,LENOVO,AMD Ryzen 7,AMD,8,15.6,GeForce RTX3050 (4GB),Nvidia,512,SDD,Windows 11,2.4,FPTShop,30590000,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-gaming-legion-5-15arh7-r7-6800h?card-do-hoa=rtx-3050
301,Asus Gaming TUF FA507RM-HN018W R7 .,ASUS,AMD Ryzen 7,AMD,8,15.6,GeForce RTX3060 (6GB),Nvidia,512,SDD,Windows 11,2.2,FPTShop,29990000,https://fptshop.com.vn/may-tinh-xach-tay/asus-gaming-tuf-fa507rm-hn018w-r7-6800h
302,MacBook Air M2 2022 13 inch 8CPU 8GPU 8GB 256GB,MACBOOK,Apple M2,Apple,8,13.6,Apple M2 GPU,Apple,256,SDD,Mac OS,1.2,FPTShop,28990000,https://fptshop.com.vn/may-tinh-xach-tay/macbook-air-m2-2022-13-inch?dung-luong=256gb
303,Acer Nitro Gaming AN515-58-769J,ACER,Core i7,Intel,8,15.6,GeForce RTX3050 (4GB),Nvidia,512,SDD,Windows 11,2.5,FPTShop,28990000,https://fptshop.com.vn/may-tinh-xach-tay/acer-nitro-gaming-an515-58-769j-i7-12700h
304,Lenovo IdeaPad 5 Pro 16ARH7 R7 2.,LENOVO,AMD Ryzen 7,AMD,16,16.0,GeForce RTX3050Ti (4GB),Nvidia,512,SDD,Windows 11,1.9,FPTShop,28790000,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-ideapad-5-pro-16arh7-r7-6800hs?card-do-hoa=rtx-3050-ti
305,Asus Zenbook UX3402ZA-KM221W,ASUS,Core i7,Intel,16,14.0,Intel Iris Xe,Intel,512,SDD,Windows 11,1.4,FPTShop,28690000,https://fptshop.com.vn/may-tinh-xach-tay/asus-zenbook-ux3402za-km221w-i7-1260p
306,Asus TUF Gaming FX507ZC-HN124W,ASUS,Core i7,Intel,8,15.6,GeForce RTX3050 (4GB),Nvidia,512,SDD,Windows 11,2.2,FPTShop,28390000,https://fptshop.com.vn/may-tinh-xach-tay/asus-tuf-gaming-fx507zc-hn124w-i7-12700h
307,Asus Gaming Zephyrus GA401QC-K2199W R7,ASUS,AMD Ryzen 7,AMD,8,14.0,GeForce RTX3050 (4GB),Nvidia,512,SDD,Windows 11,1.6,FPTShop,27990000,https://fptshop.com.vn/may-tinh-xach-tay/asus-zephyrus-gaming-ga401qc-k2199w-r7-5800hs
308,Dell Vostro V5320,DELL,Core i7,Intel,16,13.3,Intel Iris Xe,Intel,512,SDD,Windows 11,2.0,FPTShop,27490000,https://fptshop.com.vn/may-tinh-xach-tay/dell-vostro-v5320-i7-1260p-win-11
309,Asus TUF Gaming FA707RC-HX130W R7 .3,ASUS,AMD Ryzen 7,AMD,8,17.3,GeForce RTX3050 (4GB),Nvidia,512,SDD,Windows 11,2.6,FPTShop,27490000,https://fptshop.com.vn/may-tinh-xach-tay/asus-gaming-tuf-fa707rc-hx130w-r7-6800h
310,Acer Swift X SFX16-51G-516Q,ACER,Core i5,Intel,16,16.1,GeForce RTX3050 (4GB),Nvidia,512,SDD,Windows 11,1.9,FPTShop,26990000,https://fptshop.com.vn/may-tinh-xach-tay/acer-swift-x-sfx16-51g-516q-i5-11320h
311,HP Gaming Victus 16-d0291TX,HP,Core i7,Intel,8,16.1,GeForce RTX3050Ti (4GB),Nvidia,512,SDD,Windows 11,2.5,FPTShop,26490000,https://fptshop.com.vn/may-tinh-xach-tay/hp-victus-16-d0291tx-i7-11800h
312,Asus Zenbook Flip UP5401ZA-KN005W,ASUS,Core i5,Intel,8,14.0,Intel Iris Xe,Intel,512,SDD,Windows 11,1.4,FPTShop,26490000,https://fptshop.com.vn/may-tinh-xach-tay/asus-zenbook-flip-up5401za-kn005w-i5-12500h
313,Asus Vivobook Pro M6500QC-MA005W R7 .6,ASUS,AMD Ryzen 7,AMD,16,15.6,GeForce RTX3050 (4GB),Nvidia,512,SDD,Windows 11,1.8,FPTShop,26290000,https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-pro-m6500qc-ma005w-r7-5800h
314,Lenovo Ideapad 5 Pro 16ARH7 R5,LENOVO,AMD Ryzen 5,AMD,16,16.0,GeForce GTX1650 (4GB),Nvidia,512,SDD,Windows 11,1.9,FPTShop,25190000,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-ideapad-5-pro-16arh7-r5-6600hs-win-11
315,Lenovo Ideapad 5 Pro 16ARH7 R5 .0 2.,LENOVO,AMD Ryzen 5,AMD,16,16.0,GeForce GTX1650 (4GB),Nvidia,512,SDD,Windows 11,1.9,FPTShop,25190000,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-ideapad-5-pro-16arh7-r5-6600hs?card-do-hoa=gtx-1650
316,Dell Vostro V5620,DELL,Core i5,Intel,8,16.0,Intel Iris Xe,Intel,512,SDD,Windows 11,1.9,FPTShop,24990000,https://fptshop.com.vn/may-tinh-xach-tay/dell-vostro-v5620-i5-1240p-mx570-2gb
